__action__;loginEmail;password;title;firstName;lastName;nickName;businessPhone0;mobilePhone0;email0;jobTitle;userInfo1;userInfo2;country;language;timezone;isInitialized;visibility;authenticationType;service0;tags0;tags1;tags2;tags3;tags4;fileSharingCustomisation;userTitleNameCustomisation;tryNewUiCustomisation;softphoneOnlyCustomisation
create;customer113@sutd.edu.sg;P@ssword123;;;;customer113;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer114@sutd.edu.sg;P@ssword123;;;;customer114;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer115@sutd.edu.sg;P@ssword123;;;;customer115;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer116@sutd.edu.sg;P@ssword123;;;;customer116;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer117@sutd.edu.sg;P@ssword123;;;;customer117;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer118@sutd.edu.sg;P@ssword123;;;;customer118;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer119@sutd.edu.sg;P@ssword123;;;;customer119;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer120@sutd.edu.sg;P@ssword123;;;;customer120;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer121@sutd.edu.sg;P@ssword123;;;;customer121;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer122@sutd.edu.sg;P@ssword123;;;;customer122;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer123@sutd.edu.sg;P@ssword123;;;;customer123;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer124@sutd.edu.sg;P@ssword123;;;;customer124;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer125@sutd.edu.sg;P@ssword123;;;;customer125;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer126@sutd.edu.sg;P@ssword123;;;;customer126;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer127@sutd.edu.sg;P@ssword123;;;;customer127;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer128@sutd.edu.sg;P@ssword123;;;;customer128;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer129@sutd.edu.sg;P@ssword123;;;;customer129;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer130@sutd.edu.sg;P@ssword123;;;;customer130;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer131@sutd.edu.sg;P@ssword123;;;;customer131;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer132@sutd.edu.sg;P@ssword123;;;;customer132;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer133@sutd.edu.sg;P@ssword123;;;;customer133;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer134@sutd.edu.sg;P@ssword123;;;;customer134;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer135@sutd.edu.sg;P@ssword123;;;;customer135;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer136@sutd.edu.sg;P@ssword123;;;;customer136;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer137@sutd.edu.sg;P@ssword123;;;;customer137;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer138@sutd.edu.sg;P@ssword123;;;;customer138;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer139@sutd.edu.sg;P@ssword123;;;;customer139;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer140@sutd.edu.sg;P@ssword123;;;;customer140;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer141@sutd.edu.sg;P@ssword123;;;;customer141;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer142@sutd.edu.sg;P@ssword123;;;;customer142;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer143@sutd.edu.sg;P@ssword123;;;;customer143;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer144@sutd.edu.sg;P@ssword123;;;;customer144;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer145@sutd.edu.sg;P@ssword123;;;;customer145;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer146@sutd.edu.sg;P@ssword123;;;;customer146;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer147@sutd.edu.sg;P@ssword123;;;;customer147;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer148@sutd.edu.sg;P@ssword123;;;;customer148;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer149@sutd.edu.sg;P@ssword123;;;;customer149;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer150@sutd.edu.sg;P@ssword123;;;;customer150;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer151@sutd.edu.sg;P@ssword123;;;;customer151;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer152@sutd.edu.sg;P@ssword123;;;;customer152;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer153@sutd.edu.sg;P@ssword123;;;;customer153;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer154@sutd.edu.sg;P@ssword123;;;;customer154;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer155@sutd.edu.sg;P@ssword123;;;;customer155;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer156@sutd.edu.sg;P@ssword123;;;;customer156;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer157@sutd.edu.sg;P@ssword123;;;;customer157;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer158@sutd.edu.sg;P@ssword123;;;;customer158;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer159@sutd.edu.sg;P@ssword123;;;;customer159;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer160@sutd.edu.sg;P@ssword123;;;;customer160;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer161@sutd.edu.sg;P@ssword123;;;;customer161;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer162@sutd.edu.sg;P@ssword123;;;;customer162;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer163@sutd.edu.sg;P@ssword123;;;;customer163;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer164@sutd.edu.sg;P@ssword123;;;;customer164;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer165@sutd.edu.sg;P@ssword123;;;;customer165;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer166@sutd.edu.sg;P@ssword123;;;;customer166;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer167@sutd.edu.sg;P@ssword123;;;;customer167;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer168@sutd.edu.sg;P@ssword123;;;;customer168;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer169@sutd.edu.sg;P@ssword123;;;;customer169;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer170@sutd.edu.sg;P@ssword123;;;;customer170;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer171@sutd.edu.sg;P@ssword123;;;;customer171;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer172@sutd.edu.sg;P@ssword123;;;;customer172;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer173@sutd.edu.sg;P@ssword123;;;;customer173;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer174@sutd.edu.sg;P@ssword123;;;;customer174;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer175@sutd.edu.sg;P@ssword123;;;;customer175;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer176@sutd.edu.sg;P@ssword123;;;;customer176;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer177@sutd.edu.sg;P@ssword123;;;;customer177;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer178@sutd.edu.sg;P@ssword123;;;;customer178;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer179@sutd.edu.sg;P@ssword123;;;;customer179;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer180@sutd.edu.sg;P@ssword123;;;;customer180;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer181@sutd.edu.sg;P@ssword123;;;;customer181;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer182@sutd.edu.sg;P@ssword123;;;;customer182;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer183@sutd.edu.sg;P@ssword123;;;;customer183;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer184@sutd.edu.sg;P@ssword123;;;;customer184;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer185@sutd.edu.sg;P@ssword123;;;;customer185;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer186@sutd.edu.sg;P@ssword123;;;;customer186;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer187@sutd.edu.sg;P@ssword123;;;;customer187;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer188@sutd.edu.sg;P@ssword123;;;;customer188;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer189@sutd.edu.sg;P@ssword123;;;;customer189;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer190@sutd.edu.sg;P@ssword123;;;;customer190;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer191@sutd.edu.sg;P@ssword123;;;;customer191;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer192@sutd.edu.sg;P@ssword123;;;;customer192;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer193@sutd.edu.sg;P@ssword123;;;;customer193;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer194@sutd.edu.sg;P@ssword123;;;;customer194;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer195@sutd.edu.sg;P@ssword123;;;;customer195;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer196@sutd.edu.sg;P@ssword123;;;;customer196;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer197@sutd.edu.sg;P@ssword123;;;;customer197;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer198@sutd.edu.sg;P@ssword123;;;;customer198;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer199@sutd.edu.sg;P@ssword123;;;;customer199;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer200@sutd.edu.sg;P@ssword123;;;;customer200;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer201@sutd.edu.sg;P@ssword123;;;;customer201;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer202@sutd.edu.sg;P@ssword123;;;;customer202;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer203@sutd.edu.sg;P@ssword123;;;;customer203;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer204@sutd.edu.sg;P@ssword123;;;;customer204;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer205@sutd.edu.sg;P@ssword123;;;;customer205;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer206@sutd.edu.sg;P@ssword123;;;;customer206;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer207@sutd.edu.sg;P@ssword123;;;;customer207;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer208@sutd.edu.sg;P@ssword123;;;;customer208;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer209@sutd.edu.sg;P@ssword123;;;;customer209;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer210@sutd.edu.sg;P@ssword123;;;;customer210;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer211@sutd.edu.sg;P@ssword123;;;;customer211;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer212@sutd.edu.sg;P@ssword123;;;;customer212;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer213@sutd.edu.sg;P@ssword123;;;;customer213;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer214@sutd.edu.sg;P@ssword123;;;;customer214;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer215@sutd.edu.sg;P@ssword123;;;;customer215;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer216@sutd.edu.sg;P@ssword123;;;;customer216;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer217@sutd.edu.sg;P@ssword123;;;;customer217;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer218@sutd.edu.sg;P@ssword123;;;;customer218;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer219@sutd.edu.sg;P@ssword123;;;;customer219;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer220@sutd.edu.sg;P@ssword123;;;;customer220;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer221@sutd.edu.sg;P@ssword123;;;;customer221;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer222@sutd.edu.sg;P@ssword123;;;;customer222;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer223@sutd.edu.sg;P@ssword123;;;;customer223;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer224@sutd.edu.sg;P@ssword123;;;;customer224;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer225@sutd.edu.sg;P@ssword123;;;;customer225;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer226@sutd.edu.sg;P@ssword123;;;;customer226;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer227@sutd.edu.sg;P@ssword123;;;;customer227;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer228@sutd.edu.sg;P@ssword123;;;;customer228;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer229@sutd.edu.sg;P@ssword123;;;;customer229;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer230@sutd.edu.sg;P@ssword123;;;;customer230;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer231@sutd.edu.sg;P@ssword123;;;;customer231;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer232@sutd.edu.sg;P@ssword123;;;;customer232;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer233@sutd.edu.sg;P@ssword123;;;;customer233;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer234@sutd.edu.sg;P@ssword123;;;;customer234;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer235@sutd.edu.sg;P@ssword123;;;;customer235;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer236@sutd.edu.sg;P@ssword123;;;;customer236;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer237@sutd.edu.sg;P@ssword123;;;;customer237;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer238@sutd.edu.sg;P@ssword123;;;;customer238;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer239@sutd.edu.sg;P@ssword123;;;;customer239;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer240@sutd.edu.sg;P@ssword123;;;;customer240;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer241@sutd.edu.sg;P@ssword123;;;;customer241;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer242@sutd.edu.sg;P@ssword123;;;;customer242;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer243@sutd.edu.sg;P@ssword123;;;;customer243;;;;Customer;;;;;;true;;;;;;;;;;;;
create;customer244@sutd.edu.sg;P@ssword123;;;;customer244;;;;Customer;;;;;;true;;;;;;;;;;;;
